Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,start,stop,Cluster,QZ #,Speaker,Cue,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
1632,1632,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-04,04R_D,F,Tome sus toallas amarillas.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1632.mp3,9
1633,1633,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05Q_A,N,Please let me know if you're going to arrive late.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1633.mp3,"17,18"
1634,1634,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05R_A,M,Por favor avíseme si va a llegar tarde.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1634.mp3,"17,18"
1635,1635,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05Q_B,N,Please let me know if you have laundry to do.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1635.mp3,9
1636,1636,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05R_B,F,Por favor avíseme si tiene ropa para lavar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1636.mp3,9
1637,1637,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05Q_C,N,Please excuse me for being late.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1637.mp3,"16,17"
1638,1638,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05R_C,M,Perdón por llegar tarde.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1638.mp3,"16,17"
1639,1639,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05Q_D,N,Please tell me if I can help you with something.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1639.mp3,9
1640,1640,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-05,05R_D,F,Por favor dígame si puedo ayudarle en algo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1640.mp3,9
1641,1641,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06Q_A,N,Here is your key.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1641.mp3,"9,16"
1642,1642,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06R_A,M,Aquí está su llave.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1642.mp3,"9,16"
1643,1643,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06Q_B,N,Here there's one (f).,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1643.mp3,7
1644,1644,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06R_B,F,Aquí hay una.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1644.mp3,7
1645,1645,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06Q_C,N,Here is the key to your room.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1645.mp3,"16,18"
1646,1646,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06R_C,M,Aquí está la llave de su habitación.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1646.mp3,"16,18"
1647,1647,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06Q_D,N,I have your key here.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1647.mp3,"7,16"
1648,1648,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-06,06R_D,F,Tengo su llave aquí.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1648.mp3,"7,16"
1649,1649,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07Q_A,N,Tell me if I can help you with something.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1649.mp3,"7,13"
1650,1650,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07R_A,M,Dígame si puedo ayudarle en algo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1650.mp3,"7,13"
1651,1651,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07Q_B,N,Someone can help you with your things.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1651.mp3,7
1652,1652,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07R_B,M,Alguien puede ayudarle con sus cosas.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1652.mp3,7
1653,1653,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07Q_C,N,Tell me if I can help you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1653.mp3,7
1654,1654,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07R_C,F,Dígame si puedo ayudarle,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1654.mp3,7
1655,1655,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07Q_D,N,You can help me with something.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1655.mp3,7
1656,1656,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-07,07R_D,F,Puede ayudarme en algo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1656.mp3,7
1657,1657,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08Q_A,N,One more thing.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1657.mp3,7
1658,1658,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08R_A,M,Una cosa más.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1658.mp3,7
1659,1659,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08Q_B,N,There may be something.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1659.mp3,7
1660,1660,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08R_B,F,Quizás haya algo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1660.mp3,7
1661,1661,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08Q_C,N,I know one thing.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1661.mp3,7
1662,1662,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08R_C,M,Sé una cosa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1662.mp3,7
1663,1663,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08Q_D,N,There's one more thing.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1663.mp3,7
1664,1664,SP,Spanish 5,9781442386167,26,N/A,N/A,U26-08,08R_D,F,Hay una cosa más.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1664.mp3,7
1665,1665,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01Q_A,N,Tell me it (m) more slowly.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1665.mp3,"7,16"
1666,1666,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01R_A,M,Dímelo más despacio. (informal),,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1666.mp3,"7,16"
1667,1667,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01Q_B,N,You speak too slowly.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1667.mp3,15
1668,1668,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01R_B,F,Habla demasiado despacio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1668.mp3,15
1669,1669,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01Q_C,N,Tell me more slowly. (informal),,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1669.mp3,7
1670,1670,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01R_C,M,Dime más despacio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1670.mp3,7
1671,1671,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01Q_D,N,Tell it (m) to me more slowly,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1671.mp3,"7,16"
1672,1672,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-01,01R_D,F,Dígamelo más despacio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1672.mp3,"7,16"
1673,1673,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02Q_A,N,Friday is his birthday.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1673.mp3,17
1674,1674,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02R_A,M,El viernes es su cumpleaños.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1674.mp3,17
1675,1675,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02Q_B,N,My birthday is Friday too.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1675.mp3,17
1676,1676,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02R_B,F,Mi cumpleaños es el viernes también.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1676.mp3,17
1677,1677,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02Q_C,N,His birthday was last Friday.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1677.mp3,17
1678,1678,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02R_C,M,Su cumpleaños fue el viernes pasado.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1678.mp3,17
1679,1679,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02Q_D,N,Next Friday is my birthday.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1679.mp3,17
1680,1680,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-02,02R_D,F,El viernes entrante es mi cumpleaños.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1680.mp3,17
1681,1681,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03Q_A,N,I learned it (m) in an audio course.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1681.mp3,9
1682,1682,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03R_A,M,Lo aprendí en un curso por audio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1682.mp3,9
1683,1683,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03Q_B,N,That audio course must be very good.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1683.mp3,9
1684,1684,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03R_B,F,Ese curso por audio debe ser muy bueno.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1684.mp3,9
1685,1685,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03Q_C,N,It's a very good audio course.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1685.mp3,9
1686,1686,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03R_C,M,Es un curso por audio muy bueno.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1686.mp3,9
1687,1687,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03Q_D,N,I'm going to learn it (m) in an audio course.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1687.mp3,9
1688,1688,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-03,03R_D,F,Voy a aprenderlo en un curso por audio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1688.mp3,9
1689,1689,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04Q_A,N,He died a few weeks ago.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1689.mp3,9
1690,1690,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04R_A,M,Murió hace unas semanas.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1690.mp3,9
1691,1691,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04Q_B,N,He died when I was a little girl.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1691.mp3,9
1692,1692,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04R_B,F,Murió cuando yo era niña.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1692.mp3,9
1693,1693,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04Q_C,N,She died last year.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1693.mp3,9
1694,1694,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04R_C,M,Murió el año pasado.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1694.mp3,9
1695,1695,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04Q_D,N,His dog died yesterday.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1695.mp3,"2,17"
1696,1696,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-04,04R_D,M,Su perro murió ayer.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1696.mp3,"2,17"
1697,1697,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05Q_A,N,We're going to have a party.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1697.mp3,9
1698,1698,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05R_A,M,Vamos a hacer una fiesta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1698.mp3,9
1699,1699,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05Q_B,N,The party was a lot of fun.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1699.mp3,9
1700,1700,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05R_B,F,La fiesta fue muy divertida.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1700.mp3,9
1701,1701,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05Q_C,N,It will be a big party.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1701.mp3,9
1702,1702,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05R_C,M,Será una gran fiesta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1702.mp3,9
1703,1703,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05Q_D,N,We want to have a party.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1703.mp3,9
1704,1704,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-05,05R_D,F,Queremos hacer una fiesta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1704.mp3,9
1705,1705,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06Q_A,N,I like to shower in the morning.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1705.mp3,17
1706,1706,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06R_A,M,Me gusta ducharme en la mañana.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1706.mp3,17
1707,1707,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06Q_B,N,I like to shower after eight-thirty.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1707.mp3,12
1708,1708,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06R_B,F,Me gusta ducharme después de las ocho y media.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1708.mp3,12
1709,1709,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06Q_C,N,You can shower in the morning.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1709.mp3,17
1710,1710,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06R_C,M,Puede ducharse en la mañana.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1710.mp3,17
1711,1711,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06Q_D,N,I'm going to shower now.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1711.mp3,17
1712,1712,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-06,06R_D,F,Voy a ducharme ahora.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1712.mp3,17
1713,1713,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07Q_A,N,Your (informal) Spanish is very good now.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1713.mp3,17
1714,1714,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07R_A,M,Tu español es muy bueno ahora.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1714.mp3,17
1715,1715,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07Q_B,N,You speak Spanish very well.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1715.mp3,15
1716,1716,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07R_B,F,Habla español muy bien.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1716.mp3,15
1717,1717,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07Q_C,N,You really speak Spanish very well.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1717.mp3,15
1718,1718,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07R_C,M,Realmente habla español muy bien.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1718.mp3,15
1719,1719,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07Q_D,N,You understand Spanish very well now.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1719.mp3,"15,17"
1720,1720,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-07,07R_D,F,Entiende español muy bien ahora.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1720.mp3,"15,17"
1721,1721,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08Q_A,N,My husband has to prepare himself to go to work.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1721.mp3,"5,20"
1722,1722,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08R_A,F,Mi esposo tiene que prepararse para ir a trabajar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1722.mp3,"5,20"
1723,1723,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08Q_B,N,My husband told me that he's very busy at work.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1723.mp3,"5,18,20"
1724,1724,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08R_B,F,Mi esposo me dijo que está muy ocupado en el trabajo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1724.mp3,"5,18,20"
1725,1725,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08Q_C,N,My husband has too much work.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1725.mp3,"5,20"
1726,1726,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08R_C,F,Mi esposo tiene demasiado trabajo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1726.mp3,"5,20"
1727,1727,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08Q_D,N,My husband used to work there.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1727.mp3,"5,20"
1728,1728,SP,Spanish 5,9781442386167,27,N/A,N/A,U27-08,08R_D,F,Mi esposo trabajaba ahí.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1728.mp3,"5,20"
1729,1729,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01Q_A,N,We have lunch at two o'clock.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1729.mp3,"6,12,17"
1730,1730,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01R_A,M,Almorzamos a las dos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1730.mp3,"6,12,17"
1731,1731,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01Q_B,N,Two o'clock is lunchtime.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1731.mp3,"6,12,17"
1732,1732,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01R_B,F,Las dos es la hora del almuerzo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1732.mp3,"6,12,17"
1733,1733,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01Q_C,N,Lunch is served at two o'clock.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1733.mp3,"6,12,17"
1734,1734,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01R_C,M,El almuerzo se sirve a las dos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1734.mp3,"6,12,17"
1735,1735,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01Q_D,N,We had lunch together yesterday at two o'clock.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1735.mp3,"6,12,17"
1736,1736,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-01,01R_D,F,Almorzamos juntos ayer a las dos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1736.mp3,"6,12,17"
1737,1737,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02Q_A,N,How many (f) do you need?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1737.mp3,7
1738,1738,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02R_A,M,Cuántas necesita?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1738.mp3,7
1739,1739,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02Q_B,N,Do you need help?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1739.mp3,"7,13"
1740,1740,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02R_B,M,Necesita ayuda?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1740.mp3,"7,13"
1741,1741,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02Q_C,N,How many (f) do you have?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1741.mp3,9
1742,1742,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02R_C,M,Cuántas tiene?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1742.mp3,9
1743,1743,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02Q_D,N,Do you need any (m)?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1743.mp3,9
1744,1744,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-02,02R_D,M,Necesita alguno?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1744.mp3,9
1745,1745,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03Q_A,N,Don't forget to give me your laundry.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1745.mp3,9
1746,1746,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03R_A,M,No olvide darme su ropa para lavar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1746.mp3,9
1747,1747,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03Q_B,N,Don't forget to do your laundry.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1747.mp3,9
1748,1748,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03R_B,F,No olvide lavar su ropa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1748.mp3,9
1749,1749,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03Q_C,N,I forgot to do my laundry.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1749.mp3,9
1750,1750,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03R_C,M,Se me olvidó lavar mi ropa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1750.mp3,9
1751,1751,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03Q_D,N,Don't forget to let me know if you have laundry to do.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1751.mp3,9
1752,1752,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-03,03R_D,F,No olvide avisarme si tiene ropa para lavar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1752.mp3,9
1753,1753,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04Q_A,N,He often eats with us.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1753.mp3,6
1754,1754,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04R_A,M,A menudo come con nosotros.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1754.mp3,6
1755,1755,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04Q_B,N,He is going to come have lunch with us.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1755.mp3,6
1756,1756,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04R_B,F,Va a venir a almorzar con nosotros.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1756.mp3,6
1757,1757,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04Q_C,N,He always eats with us.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1757.mp3,6
1758,1758,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04R_C,M,Siempre come con nosotros.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1758.mp3,6
1759,1759,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04Q_D,N,He went to eat with them.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1759.mp3,6
1760,1760,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-04,04R_D,F,Fue a comer con ellos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1760.mp3,6
1761,1761,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-05,05Q_A,N,Already did you (inf) buy him a gift?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1761.mp3,14
1762,1762,SP,Spanish 5,9781442386167,28,N/A,N/A,U28-05,05R_A,M,¿Ya le compraste un regalo?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1762.mp3,14
